itemid,name,price,price_max,price_before,discount,stock,sold,rating,rating_count,liked_count,brand,in_stock,free_shipping,cod,source,thumbnail,url
28937752189,นีเวีย เดอร์มา คอนโทรล ไบรท์ รีแพร์ โรลออน 50 มล. NIVEA ครีมรักแร้ โรลออนผู้หญิง deodorant,79.0,79.0,109.0,28,1,719,4.94,448,94,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rc-moijqinuyubvfa,https://shopee.co.th/nivea_official_store/product/172431741/28937752189
22757683019,นีเวีย เมน โพรเทค&แคร์ เชฟวิ่ง โฟม 200 มล. NIVEA โฟมโกนหนวด,269.0,269.0,269.0,0,1,2000,4.93,934,96,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rh-moijr5v4270ic4,https://shopee.co.th/nivea_official_store/product/172431741/22757683019
25418957434,นีเวีย เอ็กซ์ตร้า ไบรท์ มิราเคิล สวีท พรีเมียม ฟราแกรนซ์ สวีท แพร์ โรลออน 50 มล. 2ชิ้น NIVEA,158.0,158.0,218.0,28,1,2000,4.88,1126,174,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rs-moijqrlnxlvwce,https://shopee.co.th/nivea_official_store/product/172431741/25418957434
43005145279,นีเวีย เดอร์มา คอนโทรล รีสโตร์ โรลออน 50 มล. NIVEA ครีมรักแร้ โรลออนผู้หญิง deodorant,79.0,79.0,109.0,28,1,1000,4.92,730,263,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823or-moijq9sdjgn5d0,https://shopee.co.th/nivea_official_store/product/172431741/43005145279
41228696001,[ใหม่!!]นีเวีย แบล็ค แอนด์ ไวท์ อินวิซิเบิ้ล ออเทนติก โรลออน 50 มล. NIVEA,158.0,158.0,218.0,28,1,156,4.98,96,25,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rs-moijqcvzrx8h3c,https://shopee.co.th/nivea_official_store/product/172431741/41228696001
4719271294,นีเวีย ไมเซล่า เช็ดเครื่องสำอาง โรซี่ ฮอกไกโด 400 มล. NIVEA ไมเซล่าลดสิว คลีนซิ่งลดสิว,259.0,259.0,259.0,0,1,6000,4.91,5370,1813,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qa-moijstgn7qby27,https://shopee.co.th/nivea_official_store/product/172431741/4719271294
54806038040,[ใหม่!!]นีเวีย แบล็ค แอนด์ ไวท์ อินวิซิเบิ้ล ออเทนติก โรลออน 50 มล. NIVEA โรลออนผู้หญิง deodorant,79.0,79.0,109.0,28,1,267,4.93,92,23,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qm-moijq4i9crnyf3,https://shopee.co.th/nivea_official_store/product/172431741/54806038040
23983138124,นีเวีย โรลออน เพิร์ล แอนด์ บิวตี้ 50 มล. NIVEA โรลออนผู้หญิง deodorant,79.0,79.0,109.0,28,1,10000,4.96,2836,230,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823ob-moijqx44r6yp71,https://shopee.co.th/nivea_official_store/product/172431741/23983138124
23357667479,นีเวีย เมน ดราย อิมแพ็ค โรลออน 50 มล. NIVEA โรลออนผู้ชาย roll on,89.0,89.0,109.0,18,1,1000,4.96,892,71,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823oj-moijr1psubylbb,https://shopee.co.th/nivea_official_store/product/172431741/23357667479
18285169528,นีเวีย เอ็กซ์ตร้า ไบรท์ เรเดียนท์ แอนด์ สมูท สเปรย์ 150 มล. NIVEA สเปรย์โรลออน deodorant,99.0,99.0,135.0,27,1,6000,4.95,1842,287,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rn-moijrso7nj7l24,https://shopee.co.th/nivea_official_store/product/172431741/18285169528
